Value (kWh),Temp_avg,season,year,Time_of_day
6.446000000000001,87.1,зима,2016,день
6.142,87.1,зима,2016,день
4.437,87.1,зима,2016,день
4.58,87.1,зима,2016,день
4.354,87.1,зима,2016,день
4.806,87.1,зима,2016,день
2.6,87.1,зима,2016,вечер
1.7990000000000002,87.1,зима,2016,вечер
3.228,87.1,зима,2016,вечер
3.847,87.1,зима,2016,вечер
2.207,87.1,зима,2016,вечер
2.432,87.1,зима,2016,вечер
2.539,87.7,весна,2016,ночь
2.758,87.7,весна,2016,ночь
1.6980000000000002,87.7,весна,2016,ночь
2.102,87.7,весна,2016,ночь
1.814,87.7,весна,2016,ночь
0.976,87.7,весна,2016,ночь
0.313,87.7,весна,2016,утро
0.722,87.7,весна,2016,утро
1.038,87.7,весна,2016,утро
1.754,87.7,весна,2016,утро
4.84,87.7,весна,2016,утро
3.935,87.7,весна,2016,утро
3.579,87.7,весна,2016,день
2.932,87.7,весна,2016,день
2.459,87.7,весна,2016,день
3.117,87.7,весна,2016,день
3.751,87.7,весна,2016,день
3.415,87.7,весна,2016,день
3.314,87.7,весна,2016,вечер
2.71,87.7,весна,2016,вечер
2.65,87.7,весна,2016,вечер
2.757,87.7,весна,2016,вечер
1.992,87.7,весна,2016,вечер
1.743,87.7,весна,2016,вечер
1.3730000000000002,87.1,весна,2016,ночь
1.464,87.1,весна,2016,ночь
1.515,87.1,весна,2016,ночь
1.23,87.1,весна,2016,ночь
1.115,87.1,весна,2016,ночь
0.997,87.1,весна,2016,ночь
0.407,87.1,весна,2016,утро
0.418,87.1,весна,2016,утро
0.444,87.1,весна,2016,утро
0.373,87.1,весна,2016,утро
0.7709999999999999,87.1,весна,2016,утро
0.826,87.1,весна,2016,утро
1.132,87.1,весна,2016,день
0.772,87.1,весна,2016,день
0.696,87.1,весна,2016,день
1.751,87.1,весна,2016,день
5.343,87.1,весна,2016,день
4.625,87.1,весна,2016,день
4.4110000000000005,87.1,весна,2016,вечер
4.348,87.1,весна,2016,вечер
2.98,87.1,весна,2016,вечер
4.236000000000001,87.1,весна,2016,вечер
2.113,87.1,весна,2016,вечер
1.9,87.1,весна,2016,вечер
1.289,87.0,весна,2016,ночь
1.94,87.0,весна,2016,ночь
1.479,87.0,весна,2016,ночь
1.315,87.0,весна,2016,ночь
1.036,87.0,весна,2016,ночь
0.925,87.0,весна,2016,ночь
0.423,87.0,весна,2016,утро
0.513,87.0,весна,2016,утро
0.852,87.0,весна,2016,утро
0.648,87.0,весна,2016,утро
0.442,87.0,весна,2016,утро
0.8109999999999999,87.0,весна,2016,утро
0.7490000000000001,87.0,весна,2016,день
0.73,87.0,весна,2016,день
0.541,87.0,весна,2016,день
1.693,87.0,весна,2016,день
5.263999999999999,87.0,весна,2016,день
4.123,87.0,весна,2016,день
4.425,87.0,весна,2016,вечер
3.852,87.0,весна,2016,вечер
2.752,87.0,весна,2016,вечер
3.355,87.0,весна,2016,вечер
2.211,87.0,весна,2016,вечер
1.993,87.0,весна,2016,вечер
1.4409999999999998,87.3,лето,2016,ночь
1.516,87.3,лето,2016,ночь
1.41,87.3,лето,2016,ночь
0.97,87.3,лето,2016,ночь
1.379,87.3,лето,2016,ночь
0.905,87.3,лето,2016,ночь
0.401,87.3,лето,2016,утро
0.556,87.3,лето,2016,утро
0.397,87.3,лето,2016,утро
0.264,87.3,лето,2016,утро
0.52,87.3,лето,2016,утро
0.61,87.3,лето,2016,утро
0.501,87.3,лето,2016,день
0.401,87.3,лето,2016,день
0.3,87.3,лето,2016,день
1.285,87.3,лето,2016,день
5.259,87.3,лето,2016,день
4.324,87.3,лето,2016,день
4.45,87.3,лето,2016,вечер
4.06,87.3,лето,2016,вечер
3.096,87.3,лето,2016,вечер
3.6,87.3,лето,2016,вечер
2.216,87.3,лето,2016,вечер
1.971,87.3,лето,2016,вечер
1.48,87.0,лето,2016,ночь
1.81,87.0,лето,2016,ночь
1.443,87.0,лето,2016,ночь
1.139,87.0,лето,2016,ночь
1.168,87.0,лето,2016,ночь
0.999,87.0,лето,2016,ночь
0.613,87.0,лето,2016,утро
0.495,87.0,лето,2016,утро
0.37,87.0,лето,2016,утро
0.4,87.0,лето,2016,утро
0.5579999999999999,87.0,лето,2016,утро
0.763,87.0,лето,2016,утро
0.382,87.0,лето,2016,день
0.392,87.0,лето,2016,день
0.297,87.0,лето,2016,день
1.91,87.0,лето,2016,день
5.189,87.0,лето,2016,день
4.513,87.0,лето,2016,день
4.297,87.0,лето,2016,вечер
3.849,87.0,лето,2016,вечер
1.013,87.0,лето,2016,вечер
4.542,87.0,лето,2016,вечер
3.184,87.0,лето,2016,вечер
2.51,87.0,лето,2016,вечер
2.0380000000000003,86.6,лето,2016,ночь
1.369,86.6,лето,2016,ночь
1.509,86.6,лето,2016,ночь
1.067,86.6,лето,2016,ночь
1.357,86.6,лето,2016,ночь
0.994,86.6,лето,2016,ночь
0.377,86.6,лето,2016,утро
0.324,86.6,лето,2016,утро
0.385,86.6,лето,2016,утро
0.415,86.6,лето,2016,утро
0.396,86.6,лето,2016,утро
0.52,86.6,лето,2016,утро
0.63,86.6,лето,2016,день
3.843,86.6,лето,2016,день
4.665,86.6,лето,2016,день
4.126,86.6,лето,2016,день
3.116,86.6,лето,2016,день
3.612,86.6,лето,2016,день
3.811,86.6,лето,2016,вечер
3.137,86.6,лето,2016,вечер
2.628,86.6,лето,2016,вечер
2.018,86.6,лето,2016,вечер
2.778,86.6,лето,2016,вечер
3.769,86.6,лето,2016,вечер
2.428,86.0,осень,2016,ночь
1.88,86.0,осень,2016,ночь
1.854,86.0,осень,2016,ночь
1.467,86.0,осень,2016,ночь
1.696,86.0,осень,2016,ночь
0.718,86.0,осень,2016,ночь
0.321,86.0,осень,2016,утро
0.3379999999999999,86.0,осень,2016,утро
0.606,86.0,осень,2016,утро
0.405,86.0,осень,2016,утро
0.406,86.0,осень,2016,утро
0.39,86.0,осень,2016,утро
0.347,86.0,осень,2016,день
0.589,86.0,осень,2016,день
0.4479999999999999,86.0,осень,2016,день
1.074,86.0,осень,2016,день
5.181,86.0,осень,2016,день
5.146,86.0,осень,2016,день
4.29,86.0,осень,2016,вечер
3.222,86.0,осень,2016,вечер
2.962,86.0,осень,2016,вечер
3.78,86.0,осень,2016,вечер
2.635,86.0,осень,2016,вечер
2.352,86.0,осень,2016,вечер
1.02,87.3,осень,2016,ночь
1.4340000000000002,87.3,осень,2016,ночь
1.423,87.3,осень,2016,ночь
1.4169999999999998,87.3,осень,2016,ночь
1.047,87.3,осень,2016,ночь
0.953,87.3,осень,2016,ночь
0.494,87.3,осень,2016,утро
0.3879999999999999,87.3,осень,2016,утро
0.518,87.3,осень,2016,утро
0.43,87.3,осень,2016,утро
0.684,87.3,осень,2016,утро
0.505,87.3,осень,2016,утро
0.737,87.3,осень,2016,день
0.7,87.3,осень,2016,день
0.6559999999999999,87.3,осень,2016,день
2.6180000000000003,87.3,осень,2016,день
5.194,87.3,осень,2016,день
4.003,87.3,осень,2016,день
4.405,87.3,осень,2016,вечер
4.345,87.3,осень,2016,вечер
3.017,87.3,осень,2016,вечер
3.297,87.3,осень,2016,вечер
2.38,87.3,осень,2016,вечер
2.062,87.3,осень,2016,вечер
1.445,87.4,осень,2016,ночь
1.4880000000000002,87.4,осень,2016,ночь
1.475,87.4,осень,2016,ночь
1.376,87.4,осень,2016,ночь
0.933,87.4,осень,2016,ночь
0.672,87.4,осень,2016,ночь
0.496,87.4,осень,2016,утро
0.518,87.4,осень,2016,утро
0.482,87.4,осень,2016,утро
0.321,87.4,осень,2016,утро
0.359,87.4,осень,2016,утро
0.417,87.4,осень,2016,утро
0.611,87.4,осень,2016,день
0.3879999999999999,87.4,осень,2016,день
0.441,87.4,осень,2016,день
2.533,87.4,осень,2016,день
5.138,87.4,осень,2016,день
3.998,87.4,осень,2016,день
4.413,87.4,осень,2016,вечер
4.522,87.4,осень,2016,вечер
3.533,87.4,осень,2016,вечер
3.472,87.4,осень,2016,вечер
2.441,87.4,осень,2016,вечер
1.806,87.4,осень,2016,вечер
1.86,88.3,лето,2016,ночь
1.5219999999999998,88.3,лето,2016,ночь
1.048,88.3,лето,2016,ночь
1.4280000000000002,88.3,лето,2016,ночь
1.479,88.3,лето,2016,ночь
1.03,88.3,лето,2016,ночь
0.546,88.3,лето,2016,утро
0.64,88.3,лето,2016,утро
0.541,88.3,лето,2016,утро
0.3979999999999999,88.3,лето,2016,утро
0.318,88.3,лето,2016,утро
0.527,88.3,лето,2016,утро
0.703,88.3,лето,2016,день
0.47,88.3,лето,2016,день
0.37,88.3,лето,2016,день
3.237,88.3,лето,2016,день
5.22,88.3,лето,2016,день
4.098,88.3,лето,2016,день
5.231,88.3,лето,2016,вечер
3.122,88.3,лето,2016,вечер
2.912,88.3,лето,2016,вечер
4.293,88.3,лето,2016,вечер
3.613,88.3,лето,2016,вечер
2.5540000000000003,88.3,лето,2016,вечер
2.177,86.7,лето,2016,ночь
1.996,86.7,лето,2016,ночь
1.653,86.7,лето,2016,ночь
1.248,86.7,лето,2016,ночь
1.388,86.7,лето,2016,ночь
0.7020000000000001,86.7,лето,2016,ночь
0.517,86.7,лето,2016,утро
0.434,86.7,лето,2016,утро
0.346,86.7,лето,2016,утро
0.433,86.7,лето,2016,утро
0.5720000000000001,86.7,лето,2016,утро
0.684,86.7,лето,2016,утро
0.7559999999999999,86.7,лето,2016,день
0.6659999999999999,86.7,лето,2016,день
0.484,86.7,лето,2016,день
2.524,86.7,лето,2016,день
5.318,86.7,лето,2016,день
4.683,86.7,лето,2016,день
5.03,86.7,лето,2016,вечер
4.58,86.7,лето,2016,вечер
2.341,86.7,лето,2016,вечер
4.189,86.7,лето,2016,вечер
2.765,86.7,лето,2016,вечер
2.738,86.7,лето,2016,вечер
1.63,87.2,лето,2016,ночь
1.716,87.2,лето,2016,ночь
1.232,87.2,лето,2016,ночь
0.992,87.2,лето,2016,ночь
0.223,87.2,лето,2016,ночь
0.19,87.2,лето,2016,ночь
0.207,87.2,лето,2016,утро
0.198,87.2,лето,2016,утро
0.185,87.2,лето,2016,утро
0.175,87.2,лето,2016,утро
0.184,87.2,лето,2016,утро
0.201,87.2,лето,2016,утро
0.391,87.2,лето,2016,день
0.286,87.2,лето,2016,день
0.173,87.2,лето,2016,день
0.1669999999999999,87.2,лето,2016,день
0.6629999999999999,87.2,лето,2016,день
1.1740000000000002,87.2,лето,2016,день
1.281,87.2,лето,2016,вечер
1.08,87.2,лето,2016,вечер
0.966,87.2,лето,2016,вечер
1.662,87.2,лето,2016,вечер
0.85,87.2,лето,2016,вечер
0.87,87.2,лето,2016,вечер
0.55,86.0,лето,2016,ночь
0.539,86.0,лето,2016,ночь
0.186,86.0,лето,2016,ночь
0.181,86.0,лето,2016,ночь
0.203,86.0,лето,2016,ночь
0.21,86.0,лето,2016,ночь
0.183,86.0,лето,2016,утро
0.187,86.0,лето,2016,утро
0.266,86.0,лето,2016,утро
0.1989999999999999,86.0,лето,2016,утро
0.178,86.0,лето,2016,утро
0.18,86.0,лето,2016,утро
0.204,86.0,лето,2016,день
0.608,86.0,лето,2016,день
0.7909999999999999,86.0,лето,2016,день
0.977,86.0,лето,2016,день
1.221,86.0,лето,2016,день
2.025,86.0,лето,2016,день
1.569,86.0,лето,2016,вечер
1.354,86.0,лето,2016,вечер
1.012,86.0,лето,2016,вечер
1.897,86.0,лето,2016,вечер
1.054,86.0,лето,2016,вечер
0.525,86.0,лето,2016,вечер
0.795,84.7,лето,2016,ночь
0.267,84.7,лето,2016,ночь
0.5489999999999999,84.7,лето,2016,ночь
0.206,84.7,лето,2016,ночь
0.217,84.7,лето,2016,ночь
0.1889999999999999,84.7,лето,2016,ночь
0.195,84.7,лето,2016,утро
0.178,84.7,лето,2016,утро
0.221,84.7,лето,2016,утро
0.181,84.7,лето,2016,утро
0.183,84.7,лето,2016,утро
0.212,84.7,лето,2016,утро
0.1969999999999999,84.7,лето,2016,день
0.5670000000000001,84.7,лето,2016,день
0.6579999999999999,84.7,лето,2016,день
1.051,84.7,лето,2016,день
0.967,84.7,лето,2016,день
1.039,84.7,лето,2016,день
0.99,84.7,лето,2016,вечер
1.969,84.7,лето,2016,вечер
1.195,84.7,лето,2016,вечер
0.774,84.7,лето,2016,вечер
0.91,84.7,лето,2016,вечер
0.536,84.7,лето,2016,вечер
0.516,84.1,лето,2016,ночь
0.504,84.1,лето,2016,ночь
0.1939999999999999,84.1,лето,2016,ночь
0.207,84.1,лето,2016,ночь
0.193,84.1,лето,2016,ночь
0.173,84.1,лето,2016,ночь
0.182,84.1,лето,2016,утро
0.2019999999999999,84.1,лето,2016,утро
0.441,84.1,лето,2016,утро
0.176,84.1,лето,2016,утро
0.181,84.1,лето,2016,утро
0.21,84.1,лето,2016,утро
0.591,84.1,лето,2016,день
0.614,84.1,лето,2016,день
1.012,84.1,лето,2016,день
0.61,84.1,лето,2016,день
0.902,84.1,лето,2016,день
1.221,84.1,лето,2016,день
0.8270000000000001,84.1,лето,2016,вечер
1.954,84.1,лето,2016,вечер
1.01,84.1,лето,2016,вечер
0.877,84.1,лето,2016,вечер
0.494,84.1,лето,2016,вечер
0.5489999999999999,84.1,лето,2016,вечер
0.5579999999999999,82.7,лето,2016,ночь
0.484,82.7,лето,2016,ночь
0.4539999999999999,82.7,лето,2016,ночь
0.2019999999999999,82.7,лето,2016,ночь
0.29,82.7,лето,2016,ночь
0.237,82.7,лето,2016,ночь
0.182,82.7,лето,2016,утро
0.187,82.7,лето,2016,утро
0.2689999999999999,82.7,лето,2016,утро
0.193,82.7,лето,2016,утро
0.18,82.7,лето,2016,утро
0.198,82.7,лето,2016,утро
0.237,82.7,лето,2016,день
0.2269999999999999,82.7,лето,2016,день
0.4629999999999999,82.7,лето,2016,день
0.555,82.7,лето,2016,день
0.649,82.7,лето,2016,день
1.283,82.7,лето,2016,день
0.648,82.7,лето,2016,вечер
1.952,82.7,лето,2016,вечер
0.968,82.7,лето,2016,вечер
0.8640000000000001,82.7,лето,2016,вечер
0.508,82.7,лето,2016,вечер
0.541,82.7,лето,2016,вечер
0.526,85.6,лето,2016,ночь
0.223,85.6,лето,2016,ночь
0.419,85.6,лето,2016,ночь
0.188,85.6,лето,2016,ночь
0.1989999999999999,85.6,лето,2016,ночь
0.193,85.6,лето,2016,ночь
0.176,85.6,лето,2016,утро
0.186,85.6,лето,2016,утро
0.205,85.6,лето,2016,утро
0.2689999999999999,85.6,лето,2016,утро
0.182,85.6,лето,2016,утро
0.2,85.6,лето,2016,утро
0.221,85.6,лето,2016,день
0.5920000000000001,85.6,лето,2016,день
1.048,85.6,лето,2016,день
0.805,85.6,лето,2016,день
0.76,85.6,лето,2016,день
1.473,85.6,лето,2016,день
1.6840000000000002,85.6,лето,2016,вечер
2.385,85.6,лето,2016,вечер
1.528,85.6,лето,2016,вечер
0.947,85.6,лето,2016,вечер
0.853,85.6,лето,2016,вечер
0.524,85.6,лето,2016,вечер
0.568,86.8,лето,2016,ночь
0.5,86.8,лето,2016,ночь
0.48,86.8,лето,2016,ночь
0.206,86.8,лето,2016,ночь
0.241,86.8,лето,2016,ночь
0.211,86.8,лето,2016,ночь
0.22,86.8,лето,2016,утро
